COUNTY,PRECINCT,timing,election_name,VOTER COUNT
DENTON,3005,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,140
DENTON,3005,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,341
DENTON,3005,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1592
DENTON,3006,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,131
DENTON,3006,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,66
DENTON,3006,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,250
DENTON,3006,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,301
DENTON,3006,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2846
DENTON,3007,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,146
DENTON,3007,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,76
DENTON,3007,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,294
DENTON,3007,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,295
DENTON,3007,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2974
DENTON,3008,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,94
DENTON,3008,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,72
DENTON,3008,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,240
DENTON,3008,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,290
DENTON,3008,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2109
DENTON,3009,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,70
DENTON,3009,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,99
DENTON,3009,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,200
DENTON,3009,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,295
DENTON,3009,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1789
DENTON,3010,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,143
DENTON,3010,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,84
DENTON,3010,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,256
DENTON,3010,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,318
DENTON,3010,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2981
DENTON,3011,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,129
DENTON,3011,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,76
DENTON,3011,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,244
DENTON,3011,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,216
DENTON,3011,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2707
DENTON,3012,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,64
DENTON,3012,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,29
DENTON,3012,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,118
DENTON,3012,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,141
DENTON,3012,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1317
DENTON,3013,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,77
DENTON,3013,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,33
DENTON,3013,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,168
DENTON,3013,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,168
DENTON,3013,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1787
DENTON,3014,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,93
DENTON,3014,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,20
DENTON,3014,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,179
DENTON,3014,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,141
DENTON,3014,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1522
DENTON,3015,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,89
DENTON,3015,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,32
DENTON,3015,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,178
DENTON,3015,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,116
DENTON,3015,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1585
DENTON,3016,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,67
DENTON,3016,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,21
DENTON,3016,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,127
DENTON,3016,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,75
DENTON,3016,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1317
DENTON,3017,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,87
DENTON,3017,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,9
DENTON,3017,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,176
DENTON,3017,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,64
DENTON,3017,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2125
DENTON,3018,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,38
DENTON,3018,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,20
DENTON,3018,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,57
DENTON,3018,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,87
DENTON,3018,EV,2020 NOVEMBER 3RD GENERAL ELECTION,862
DENTON,3019,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,145
DENTON,3019,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,33
DENTON,3019,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,308
DENTON,3019,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,137
DENTON,3019,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3217
DENTON,3020,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,19
DENTON,3020,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,4
DENTON,3020,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,31
DENTON,3020,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,21
DENTON,3020,EV,2020 NOVEMBER 3RD GENERAL ELECTION,593
DENTON,3021,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,126
DENTON,3021,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,76
DENTON,3021,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,228
DENTON,3021,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,289
DENTON,3021,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3283
DENTON,3022,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,13
DENTON,3022,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,12
DENTON,3022,EV,2020 NOVEMBER 3RD GENERAL ELECTION,168
DENTON,3023,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,14
DENTON,3023,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,6
DENTON,3023,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,37
DENTON,3023,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,29
DENTON,3023,EV,2020 NOVEMBER 3RD GENERAL ELECTION,358
DENTON,3024,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,98
DENTON,3024,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,55
DENTON,3024,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,226
DENTON,3024,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,259
DENTON,3024,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2836
DENTON,3025,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,98
DENTON,3025,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,54
DENTON,3025,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,292
DENTON,3025,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,273
DENTON,3025,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3248
DENTON,3026,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,62
DENTON,3026,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,44
DENTON,3026,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,154
DENTON,3026,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,196
DENTON,3026,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1977
DENTON,3027,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,100
DENTON,3027,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,49
DENTON,3027,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,308
DENTON,3027,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,302
DENTON,3027,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3283
DENTON,3028,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,113
DENTON,3028,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,78
DENTON,3028,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,274
DENTON,3028,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,376
DENTON,3028,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3245
DENTON,30285,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1
DENTON,3029,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,75
DENTON,3029,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,35
DENTON,3029,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,150
DENTON,3029,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,143
DENTON,3029,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1810
DENTON,3030,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,66
DENTON,3030,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,32
DENTON,3030,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,147
DENTON,3030,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,195
DENTON,3030,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1888
DENTON,3031,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,90
DENTON,3031,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,47
DENTON,3031,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,164
DENTON,3031,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,248
DENTON,3031,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2573
DENTON,3032,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,48
DENTON,3032,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,5
DENTON,3032,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,88
DENTON,3032,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,30
DENTON,3032,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1285
DENTON,3033,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,72
DENTON,3033,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,36
DENTON,3033,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,154
DENTON,3033,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,190
DENTON,3033,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1993
DENTON,3115,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,84
DENTON,3115,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,99
DENTON,3115,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,87
DENTON,3115,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,117
DENTON,3116,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,120
DENTON,3116,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,188
DENTON,3116,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,102
DENTON,3116,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,285
DENTON,3117,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,24
DENTON,3117,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,30
DENTON,3117,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,18
DENTON,3117,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,35
DENTON,3118,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,42
DENTON,3118,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,32
DENTON,3118,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,35
DENTON,3118,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,82
DENTON,3119,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,2
DENTON,3119,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,6
DENTON,3119,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,3
DENTON,3119,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,16
DENTON,3120,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,33
DENTON,3120,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,75
DENTON,3120,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,52
DENTON,3120,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,174
DENTON,3121,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,76
DENTON,3121,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,118
DENTON,3121,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,67
DENTON,3121,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,186
DENTON,3122,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,40
DENTON,3122,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,29
DENTON,3122,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,36
DENTON,3122,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,30
DENTON,3123,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,120
DENTON,3123,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,168
DENTON,3123,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,121
DENTON,3123,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,149
DENTON,3124,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,7
DENTON,3124,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,28
DENTON,3124,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,5
DENTON,3124,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,23
DENTON,3125,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,13
DENTON,3125,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,30
DENTON,3125,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,12
DENTON,3125,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,33
DENTON,3126,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,43
DENTON,3126,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,57
DENTON,3126,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,70
DENTON,3126,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,80
DENTON,3127,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,74
DENTON,3127,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,66
DENTON,3127,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,62
DENTON,3127,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,58
DENTON,3128,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,61
DENTON,3128,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,105
DENTON,3128,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,94
DENTON,3128,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,138
DENTON,3129,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,61
DENTON,3129,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,141
DENTON,3129,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,90
DENTON,3129,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,187
DENTON,3130,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,89
DENTON,3130,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,183
DENTON,3130,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,137
DENTON,3130,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,192
DENTON,3131,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,66
DENTON,3131,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,161
DENTON,3131,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,138
DENTON,3131,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,312
DENTON,3132,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,101
DENTON,3132,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,238
DENTON,3132,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,175
DENTON,3132,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,448
DENTON,3133,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,62
DENTON,3133,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,214
DENTON,3133,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,102
DENTON,3133,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,355
DENTON,3134,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,37
DENTON,3134,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,124
DENTON,3134,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,79
DENTON,3134,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,212
DENTON,3135,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,79
DENTON,3135,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,156
DENTON,3135,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,117
DENTON,3135,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,288
DENTON,3136,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,64
DENTON,3136,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,118
DENTON,3136,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,105
DENTON,3136,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,244
DENTON,3137,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,60
DENTON,3137,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,136
DENTON,3137,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,117
DENTON,3137,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,219
DENTON,3138,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,83
DENTON,3138,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,261
DENTON,3138,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,96
DENTON,3138,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,385
DENTON,3139,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,71
DENTON,3139,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,313
DENTON,3139,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,128
DENTON,3139,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,495
DENTON,3140,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,68
DENTON,3140,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,350
DENTON,3140,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,103
DENTON,3140,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,374
DENTON,3141,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,62
DENTON,3141,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,394
DENTON,3141,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,108
DENTON,3141,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,612
DENTON,3142,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,5
DENTON,3142,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,80
DENTON,3142,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,14
DENTON,3142,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,136
DENTON,3143,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,30
DENTON,3143,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,124
DENTON,3143,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,69
DENTON,3143,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,145
DENTON,3144,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,53
DENTON,3144,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,275
DENTON,3144,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,120
DENTON,3144,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,369
DENTON,3145,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,94
DENTON,3145,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,300
DENTON,3145,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,164
DENTON,3145,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,437
DENTON,3146,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,50
DENTON,3146,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,180
DENTON,3146,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,89
DENTON,3146,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,300
DENTON,3147,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,88
DENTON,3147,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,313
DENTON,3147,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,138
DENTON,3147,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,532
DENTON,3148,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,56
DENTON,3148,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,170
DENTON,3148,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,101
DENTON,3148,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,212
DENTON,3149,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,53
DENTON,3149,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,195
DENTON,3149,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,134
DENTON,3149,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,325
DENTON,3150,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,46
DENTON,3150,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,176
DENTON,3150,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,84
DENTON,3150,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,308
DENTON,3151,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,55
DENTON,3151,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,258
DENTON,3151,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,99
DENTON,3151,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,539
DENTON,3152,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,33
DENTON,3152,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,169
DENTON,3152,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,63
DENTON,3152,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,351
DENTON,3153,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,63
DENTON,3153,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,294
DENTON,3153,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,105
DENTON,3153,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,504
DENTON,3154,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,47
DENTON,3154,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,290
DENTON,3154,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,84
DENTON,3154,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,419
DENTON,3155,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,98
DENTON,3155,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,343
DENTON,3155,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,137
DENTON,3155,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,543
DENTON,3156,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,13
DENTON,3156,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,109
DENTON,3156,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,17
DENTON,3156,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,148
DENTON,3157,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,4
DENTON,3157,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,53
DENTON,3157,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,14
DENTON,3157,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,76
DENTON,3158,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,94
DENTON,3158,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,436
DENTON,3158,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,106
DENTON,3158,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,539
DENTON,3159,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,79
DENTON,3159,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,336
DENTON,3159,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,79
DENTON,3159,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,328
DENTON,3160,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,65
DENTON,3160,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,291
DENTON,3160,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,97
DENTON,3160,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,455
DENTON,4000,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,58
DENTON,4000,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,98
DENTON,4000,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,155
DENTON,4000,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,490
DENTON,4000,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3298
DENTON,4001,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,25
DENTON,4001,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,49
DENTON,4001,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,48
DENTON,4001,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,187
DENTON,4001,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1182
DENTON,4002,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,30
DENTON,4002,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,40
DENTON,4002,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,77
DENTON,4002,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,296
DENTON,4002,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2800
DENTON,4003,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,317
DENTON,4003,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,801
DENTON,4003,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,420
DENTON,4003,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,1399
DENTON,4003,EV,2020 NOVEMBER 3RD GENERAL ELECTION,4030
